Date,Open,High,Low,Close,Volume
5/28/2014,250,252.25,250,251.17,4200
5/29/2014,250.26,252.6,250,251,10800
5/30/2014,252.5,254.7,251.17,252.09,11400
6/2/2014,251.99,264.69,251.99,263.55,30600
6/3/2014,264.75,267,252,255.58,20900
6/4/2014,252.15,262.5,252.15,261,12500
6/5/2014,259.01,261.8,258.99,259.66,21300
6/6/2014,258.9,259.85,253.5,255.77,6100
6/9/2014,255.1,260.2,255.1,260.15,5700
6/10/2014,261,263.89,260,260.49,12400
6/11/2014,261,262,260,261.12,14600
6/12/2014,261.11,274.01,261.1,272.02,43400
6/13/2014,275,276,268.5,270.5,26100
6/16/2014,252.01,252.01,247.48,247.69,20700
6/17/2014,247.99,248,235.31,235.41,13000
6/18/2014,236.5,237,227,228.9,5600
6/19/2014,228,229,218.9,222,7300
6/20/2014,227,227,220.5,221.22,7900
6/23/2014,220,230,214.01,228.99,7700
6/24/2014,230,232,230,231.91,8600
6/25/2014,230.1,231.9,230,230.04,9500
6/26/2014,232,232,230.5,231.25,1100
6/27/2014,228,228,228,228,200
6/30/2014,232.9,233,229,229.91,4000
7/1/2014,230.01,230.99,229,229.3,1300
7/2/2014,229,229,229,229,700
7/3/2014,229,231,229,230.63,800
7/4/2014,231.95,232.01,231.95,231.97,2800
7/7/2014,233,235.5,230,230.67,10600
7/8/2014,232.1,232.1,232.1,230.67,100
7/9/2014,230,234.98,230,234.94,1400
7/10/2014,233,233.4,232,232.73,1200
7/11/2014,230.5,230.5,230.5,230.5,1000
7/14/2014,233,233.5,230.5,230.5,2900
7/15/2014,231,231,230,230,1000
7/16/2014,231,233.25,231,233.25,3300
7/17/2014,233,239,233,238.01,13600
7/18/2014,237,243,234.01,240.5,6200
7/21/2014,245.2,252.52,245.2,252.52,13300
7/22/2014,255.1,260.1,247,249.88,38000
7/23/2014,250,250,238.01,240.16,5900
7/24/2014,245,245,236.1,239.99,5300
7/28/2014,235,236.9,233,233.92,7600
8/4/2014,228.5,232,225,226,8900
8/5/2014,226,226.5,225,226.25,2900
